Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de fecundidad en mujeres entre 15 y 19 años|56,38||2020|12|Ministerio de Salud y Protección Social - MSPS|Nacidos vivos por cada 1.000 mujeres entre 15 y 19 años
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de fecundidad en mujeres entre 15 y 19 años|81,63||2021|12|Ministerio de Salud y Protección Social - MSPS|Nacidos vivos por cada 1.000 mujeres entre 15 y 19 años
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de fecundidad en mujeres entre 15 y 19 años|44,69||2022|12|Ministerio de Salud y Protección Social - MSPS|Nacidos vivos por cada 1.000 mujeres entre 15 y 19 años
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de fecundidad en mujeres entre 15 y 19 años|44,67||2023|12|Ministerio de Salud y Protección Social - MSPS|Nacidos vivos por cada 1.000 mujeres entre 15 y 19 años
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|4,22||2005|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|4,61||2006|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|23,12||2007|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|0,00||2008|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|19,80||2009|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|11,24||2010|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|4,72||2011|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|7,94||2012|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|4,26||2013|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|8,77||2014|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|9,05||2015|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|3,86||2016|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|12,93||2017|11|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|5,99||2018|12|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|3,41||2019|12|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|1,59||2020|12|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de mortalidad neonatal|5,82||2021|12|Ministerio de Salud y Protección Social - MSPS|Defunciones por cada 1.000 nacidos vivos 
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Incidencia del dengue|25,64||2017|11|Sistema Nacional de Vigilancia en Salud Pública - SIVIGILA|Casos por cada 100.000 habitantes en riesgo
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Incidencia del dengue|153,45||2018|11|Sistema Nacional de Vigilancia en Salud Pública - SIVIGILA|Casos por cada 100.000 habitantes en riesgo
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Incidencia del dengue|1.430,47||2019|12|Sistema Nacional de Vigilancia en Salud Pública - SIVIGILA|Casos por cada 100.000 habitantes en riesgo
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Incidencia del dengue|315,93||2020|12|Sistema Nacional de Vigilancia en Salud Pública - SIVIGILA|Casos por cada 100.000 habitantes en riesgo
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Incidencia del dengue|76,53||2021|12|Sistema Nacional de Vigilancia en Salud Pública - SIVIGILA|Casos por cada 100.000 habitantes en riesgo
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Mujeres con suministro de métodos de anticoncepción|8,82||2014|12|Ministerio de Salud y Protección Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Mujeres con suministro de métodos de anticoncepción|7,66||2015|12|Ministerio de Salud y Protección Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Mujeres con suministro de métodos de anticoncepción|9,47||2016|12|Ministerio de Salud y Protección Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Mujeres con suministro de métodos de anticoncepción|7,94||2017|12|Ministerio de Salud y Protección Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Mujeres con suministro de métodos de anticoncepción|15,69||2018|12|Ministerio de Salud y Protección Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Mujeres con suministro de métodos de anticoncepción|16,80||2019|12|Ministerio de Salud y Protección Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Mujeres con suministro de métodos de anticoncepción|16,41||2020|12|Ministerio de Salud y Protección Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de negligencia y abandono|0,00||2014|12|Fondo de Población de las Naciones Unidas - UNFPA a partir de información del Ministerio de Salud y Protección Social - MSPS y proyecciones de población a partir del Censo Nacional de Población y Vivienda 2018|Casos de abandono por cada 100.000 mujeres
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de negligencia y abandono|33,31||2015|12|Fondo de Población de las Naciones Unidas - UNFPA a partir de información del Ministerio de Salud y Protección Social - MSPS y proyecciones de población a partir del Censo Nacional de Población y Vivienda 2018|Casos de abandono por cada 100.000 mujeres
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de negligencia y abandono|97,16||2016|12|Fondo de Población de las Naciones Unidas - UNFPA a partir de información del Ministerio de Salud y Protección Social - MSPS y proyecciones de población a partir del Censo Nacional de Población y Vivienda 2018|Casos de abandono por cada 100.000 mujeres
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de negligencia y abandono|102,06||2017|12|Fondo de Población de las Naciones Unidas - UNFPA a partir de información del Ministerio de Salud y Protección Social - MSPS y proyecciones de población a partir del Censo Nacional de Población y Vivienda 2018|Casos de abandono por cada 100.000 mujeres
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de negligencia y abandono|135,70||2018|12|Fondo de Población de las Naciones Unidas - UNFPA a partir de información del Ministerio de Salud y Protección Social - MSPS y proyecciones de población a partir del Censo Nacional de Población y Vivienda 2018|Casos de abandono por cada 100.000 mujeres
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de negligencia y abandono|57,36||2019|12|Fondo de Población de las Naciones Unidas - UNFPA a partir de información del Ministerio de Salud y Protección Social - MSPS y proyecciones de población a partir del Censo Nacional de Población y Vivienda 2018|Casos de abandono por cada 100.000 mujeres
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Tasa de negligencia y abandono|13,75||2020|12|Fondo de Población de las Naciones Unidas - UNFPA a partir de información del Ministerio de Salud y Protección Social - MSPS y proyecciones de población a partir del Censo Nacional de Población y Vivienda 2018|Casos de abandono por cada 100.000 mujeres
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|73,31||2005|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|71,89||2006|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|89,02||2007|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|93,61||2008|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|98,02||2009|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|97,19||2010|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|95,26||2011|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|93,65||2012|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|93,19||2013|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|100,00||2014|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|100,00||2015|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|99,23||2016|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|99,57||2017|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|53,69||2018|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|47,61||2019|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|46,58||2020|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de partos atendidos por personal calificado|42,36||2021|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de niñas y niños en primera infancia con valoración integral para la promoción y mantenimiento de la salud|25,28||2015|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de niñas y niños en primera infancia con valoración integral para la promoción y mantenimiento de la salud|19,53||2016|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de niñas y niños en primera infancia con valoración integral para la promoción y mantenimiento de la salud|33,62||2017|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de niñas y niños en primera infancia con valoración integral para la promoción y mantenimiento de la salud|31,00||2018|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de niñas y niños en primera infancia con valoración integral para la promoción y mantenimiento de la salud|64,88||2019|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de niñas y niños en primera infancia con valoración integral para la promoción y mantenimiento de la salud|70,79||2020|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de niñas y niños en primera infancia con valoración integral para la promoción y mantenimiento de la salud|79,76||2021|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Salud|Tasas y coberturas|Porcentaje de niñas y niños en primera infancia con valoración integral para la promoción y mantenimiento de la salud|81,80||2022|12|Ministerio de Salud y ProtecciÃ³n Social|Porcentaje
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto a personas por cada 100.000 habitantes|4,20||2014|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto a personas por cada 100.000 habitantes|8,20||2015|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto a personas por cada 100.000 habitantes|19,90||2016|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto a personas por cada 100.000 habitantes|30,80||2017|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto a personas por cada 100.000 habitantes|37,03||2018|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto a personas por cada 100.000 habitantes|35,34||2019|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto a personas por cada 100.000 habitantes|16,99||2020|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto a personas por cada 100.000 habitantes|43,26|Tasa de hurto a personas por cada 100.000 habitantes en la entidad territorial|2021|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto a personas por cada 100.000 habitantes|26,24||2022|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto a personas por cada 100.000 habitantes|61,60||2023|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto a personas por cada 100.000 habitantes|||2024|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto común por cada 100.000 habitantes|129,60||2018|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto común por cada 100.000 habitantes|84,81||2019|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto común por cada 100.000 habitantes|61,15||2020|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de hurto común por cada 100.000 habitantes|106,48|Tasa de hurto común por cada 100.000 habitantes en la entidad territorial|2021|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios por cada 100.000 habitantes|18,51||2018|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios por cada 100.000 habitantes|7,07||2019|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios por cada 100.000 habitantes|6,79||2020|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios por cada 100.000 habitantes|9,98|Tasa de homicidios por cada 100.000 habitantes en la entidad territorial|2021|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios por cada 100.000 habitantes|6,56||2022|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en hombres por cada 100.000 habitantes|36,38||2018|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en hombres por cada 100.000 habitantes|6,97||2019|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en hombres por cada 100.000 habitantes|0,00||2020|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en hombres por cada 100.000 habitantes|19,77|Tasa de homicidio en hombres por cada 100.000 habitantes en la entidad territorial|2021|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en mujeres por cada 100.000 habitantes|0,00||2018|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en mujeres por cada 100.000 habitantes|7,17||2019|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en mujeres por cada 100.000 habitantes|0,00||2020|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en mujeres por cada 100.000 habitantes|0,00|Tasa de homicidio en mujeres por cada 100.000 habitantes en la entidad territorial|2021|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en áreas urbanas por cada 100.000 habitantes|46,75||2018|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en áreas urbanas por cada 100.000 habitantes|22,22||2019|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en áreas urbanas por cada 100.000 habitantes|0,00||2020|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en áreas urbanas por cada 100.000 habitantes|0,00|Tasa de homicidios en áreas urbanas por cada 100.000 habitantes en la entidad territorial|2021|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en áreas rurales por cada 100.000 habitantes|5,42||2018|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en áreas rurales por cada 100.000 habitantes|0,00||2019|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en áreas rurales por cada 100.000 habitantes|0,00||2020|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de homicidios en áreas rurales por cada 100.000 habitantes|14,63|Tasa de homicidios en áreas rurales por cada 100.000 habitantes en la entidad territorial|2021|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de violencia interpersonal por cada 100.000 habitantes|16,80||2014|12|DNP, con datos de Medicina Legal y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de violencia interpersonal por cada 100.000 habitantes|20,50||2015|12|DNP, con datos de Medicina Legal y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de violencia interpersonal por cada 100.000 habitantes|35,80||2016|12|DNP, con datos de Medicina Legal y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de violencia interpersonal por cada 100.000 habitantes|30,80||2017|12|DNP, con datos de Medicina Legal y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de violencia interpersonal por cada 100.000 habitantes|51,84||2018|12|DNP, con datos de Medicina Legal y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de violencia interpersonal por cada 100.000 habitantes|38,87||2019|12|DNP, con datos de Medicina Legal y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de violencia interpersonal por cada 100.000 habitantes|97,30||2023|12|DNP, con datos de Medicina Legal y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de violencia interpersonal por cada 100.000 habitantes|||2024|12|DNP, con datos de Medicina Legal y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de secuestro por cada 100.000 habitantes|||2014|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de secuestro por cada 100.000 habitantes|||2015|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de secuestro por cada 100.000 habitantes|||2016|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de secuestro por cada 100.000 habitantes|||2017|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de secuestro por cada 100.000 habitantes|0,00||2018|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de secuestro por cada 100.000 habitantes|0,00||2019|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de secuestro por cada 100.000 habitantes|0,00||2020|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de secuestro por cada 100.000 habitantes||Tasa de secuestro por cada 100.000 habitantes en la entidad territorial|2021|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de secuestro por cada 100.000 habitantes|||2023|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de secuestro por cada 100.000 habitantes|||2024|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de extorsión por cada 100.000 habitantes|||2014|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de extorsión por cada 100.000 habitantes|12,30||2015|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de extorsión por cada 100.000 habitantes|||2016|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de extorsión por cada 100.000 habitantes|||2017|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de extorsión por cada 100.000 habitantes|0,00||2018|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de extorsión por cada 100.000 habitantes|17,67||2019|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
20|Cesar|20570|Pueblo Bello|Convivencia y seguridad ciudadana|Seguridad|Tasa de extorsión por cada 100.000 habitantes|6,79||2020|12|DNP, con datos de MinDefensa y DANE|Tasa por cada 100.000 habitantes
